Step,CartPole_Preference_Improved100_500_4,CartPole_Preference_Improved100_500_3,CartPole_Preference_Improved100_500_2,CartPole_Preference_Improved100_500_1,CartPole_Preference_Improved100_500_0,CartPole_Preference_Improved100_300_4,CartPole_Preference_Improved100_300_3,CartPole_Preference_Improved100_300_2,CartPole_Preference_Improved100_300_1,CartPole_Preference_Improved100_300_0,CartPole_Preference_Improved100_200_4,CartPole_Preference_Improved100_200_3,CartPole_Preference_Improved100_200_2,CartPole_Preference_Improved100_200_1,CartPole_Preference_Improved100_200_0,CartPole_Preference_Improved100_100_4,CartPole_Preference_Improved100_100_3,CartPole_Preference_Improved100_100_2,CartPole_Preference_Improved100_100_1,CartPole_Preference_Improved100_100_0,CartPole_Preference_Improved100_50_4,CartPole_Preference_Improved100_50_3,CartPole_Preference_Improved100_50_2,CartPole_Preference_Improved100_50_1,CartPole_Preference_Improved100_50_0,CartPole_Preference_Improved100_25_4,CartPole_Preference_Improved100_25_3,CartPole_Preference_Improved100_25_2,CartPole_Preference_Improved100_25_1,CartPole_Preference_Improved100_25_0,CartPole_Preference_Improved100_10_4,CartPole_Preference_Improved100_10_3,CartPole_Preference_Improved100_10_2,CartPole_Preference_Improved100_10_1,CartPole_Preference_Improved100_10_0,CartPole_MSE_500_4,CartPole_MSE_500_3,CartPole_MSE_500_2,CartPole_MSE_500_1,CartPole_MSE_500_0,CartPole_MSE_300_4,CartPole_MSE_300_3,CartPole_MSE_300_2,CartPole_MSE_300_1,CartPole_MSE_300_0,CartPole_MSE_200_4,CartPole_MSE_200_3,CartPole_MSE_200_2,CartPole_MSE_200_1,CartPole_MSE_200_0,CartPole_MSE_100_4,CartPole_MSE_100_3,CartPole_MSE_100_2,CartPole_MSE_100_1,CartPole_MSE_100_0,CartPole_MSE_50_4,CartPole_MSE_50_3,CartPole_MSE_50_2,CartPole_MSE_50_1,CartPole_MSE_50_0,CartPole_MSE_25_4,CartPole_MSE_25_3,CartPole_MSE_25_2,CartPole_MSE_25_1,CartPole_MSE_25_0,CartPole_MSE_10_4,CartPole_MSE_10_3,CartPole_MSE_10_2,CartPole_MSE_10_1,CartPole_MSE_10_0,CartPole_Comparison_500_4,CartPole_Comparison_500_3,CartPole_Comparison_500_2,CartPole_Comparison_500_1,CartPole_Comparison_500_0,CartPole_Comparison_300_4,CartPole_Comparison_300_3,CartPole_Comparison_300_2,CartPole_Comparison_300_1,CartPole_Comparison_300_0,CartPole_Comparison_200_4,CartPole_Comparison_200_3,CartPole_Comparison_200_2,CartPole_Comparison_200_1,CartPole_Comparison_200_0,CartPole_Comparison_100_4,CartPole_Comparison_100_3,CartPole_Comparison_100_2,CartPole_Comparison_100_1,CartPole_Comparison_100_0,CartPole_Comparison_50_4,CartPole_Comparison_50_3,CartPole_Comparison_50_2,CartPole_Comparison_50_1,CartPole_Comparison_50_0,CartPole_Comparison_25_4,CartPole_Comparison_25_3,CartPole_Comparison_25_2,CartPole_Comparison_25_1,CartPole_Comparison_25_0,CartPole_Comparison_10_4,CartPole_Comparison_10_3,CartPole_Comparison_10_2,CartPole_Comparison_10_1,CartPole_Comparison_10_0
216,500.0,160.97000122070312,500.0,500.0,500.0,500.0,500.0,500.0,500.0,144.82000732421875,127.81999969482422,9.899999618530272,31.790000915527344,126.86000061035156,500.0,10.270000457763672,41.560001373291016,105.47000122070312,500.0,13.9399995803833,68.51000213623047,8.319999694824219,341.6300048828125,9.800000190734863,100.16999816894533,8.8100004196167,8.390000343322754,17.110000610351562,11.630000114440918,8.380000114440918,14.470000267028809,8.470000267028809,9.420000076293944,15.579999923706056,447.3399963378906,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,499.5199890136719,424.1499938964844,486.05999755859375,8.329999923706055,418.5199890136719,35.939998626708984,500.0,17.6200008392334,500.0,456.5400085449219,10.789999961853027,500.0,310.29998779296875,8.329999923706055,8.390000343322754,8.34000015258789,499.7000122070313,8.369999885559082,75.72000122070312,65.36000061035156,13.93000030517578,30.739999771118164,8.359999656677246,8.59000015258789,16.389999389648438,10.399999618530272,487.05999755859375,342.4700012207031,500.0,500.0,71.75,13.43000030517578,417.2900085449219,490.7000122070313,361.7300109863281,95.0,9.010000228881836,14.619999885559082,13.609999656677246,167.22999572753906,20.790000915527344,45.15999984741211,39.459999084472656,12.039999961853027,66.1500015258789,491.989990234375,17.75,8.359999656677246,9.800000190734863,14.140000343322754,174.08999633789062,9.18000030517578,17.110000610351562,11.630000114440918,8.539999961853027,14.470000267028809,32.93000030517578,8.640000343322754,15.579999923706056,483.1099853515625
217,500.0,163.02000427246094,500.0,500.0,500.0,500.0,500.0,500.0,500.0,144.57000732421875,128.0,9.829999923706056,31.739999771118164,127.04000091552734,500.0,10.31999969482422,42.220001220703125,107.22000122070312,500.0,13.829999923706056,68.26000213623047,8.329999923706055,348.55999755859375,9.760000228881836,99.70999908447266,8.789999961853027,8.380000114440918,17.110000610351562,11.640000343322754,8.369999885559082,14.489999771118164,8.489999771118164,9.4399995803833,15.59000015258789,447.9299926757813,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,499.5199890136719,424.0499877929687,486.05999755859375,8.300000190734863,418.0799865722656,37.61000061035156,500.0,17.139999389648438,500.0,457.94000244140625,10.789999961853027,500.0,307.5299987792969,8.300000190734863,8.390000343322754,8.390000343322754,499.7000122070313,8.390000343322754,75.7699966430664,65.18000030517578,13.93000030517578,31.209999084472656,8.380000114440918,8.5600004196167,16.440000534057617,10.350000381469728,487.05999755859375,353.489990234375,500.0,500.0,72.54000091552734,13.479999542236328,412.1400146484375,490.7000122070313,373.8200073242187,95.62000274658205,9.029999732971191,14.630000114440918,13.56999969482422,167.69000244140625,20.209999084472656,46.7400016784668,39.58000183105469,12.039999961853027,66.5,491.989990234375,16.729999542236328,8.380000114440918,9.760000228881836,14.09000015258789,174.66000366210938,9.199999809265137,17.110000610351562,11.640000343322754,8.529999732971191,14.489999771118164,32.9900016784668,8.65999984741211,15.59000015258789,484.1600036621094
218,500.0,164.88999938964844,500.0,500.0,500.0,500.0,500.0,500.0,500.0,144.17999267578125,127.97000122070312,9.729999542236328,31.56999969482422,127.08999633789062,500.0,10.31999969482422,42.45000076293945,115.27999877929688,500.0,13.59000015258789,67.0,8.329999923706055,354.8800048828125,9.729999542236328,97.6500015258789,8.770000457763672,8.479999542236328,16.959999084472656,11.520000457763672,8.34000015258789,14.539999961853027,8.489999771118164,9.43000030517578,15.510000228881836,449.3299865722656,500.0,500.0,500.0,500.0,500.0,498.3500061035156,500.0,500.0,500.0,500.0,499.5199890136719,423.3699951171875,486.05999755859375,8.270000457763672,417.5700073242187,38.380001068115234,500.0,16.799999237060547,500.0,460.5899963378906,10.539999961853027,500.0,301.79998779296875,8.270000457763672,8.359999656677246,8.40999984741211,499.7000122070313,8.399999618530273,76.2300033569336,65.44000244140625,13.920000076293944,31.049999237060547,8.390000343322754,8.529999732971191,16.459999084472656,10.31999969482422,486.3200073242187,372.4700012207031,500.0,500.0,70.9000015258789,13.489999771118164,407.010009765625,490.7000122070313,388.4599914550781,96.26000213623048,9.029999732971191,14.699999809265137,13.510000228881836,173.97999572753906,20.010000228881836,48.4900016784668,39.59000015258789,12.050000190734863,66.94999694824219,491.6600036621094,15.710000038146973,8.390000343322754,9.729999542236328,14.100000381469728,175.6999969482422,9.199999809265137,16.959999084472656,11.520000457763672,8.359999656677246,14.539999961853027,33.130001068115234,8.649999618530273,15.510000228881836,488.510009765625
219,500.0,165.57000732421875,500.0,500.0,500.0,500.0,500.0,500.0,500.0,143.9600067138672,128.0,9.579999923706056,31.600000381469727,127.12000274658205,500.0,10.300000190734863,42.709999084472656,118.61000061035156,500.0,13.600000381469728,66.04000091552734,8.329999923706055,364.1600036621094,9.720000267028809,100.77999877929688,8.770000457763672,8.529999732971191,16.959999084472656,11.520000457763672,8.329999923706055,14.529999732971191,8.510000228881836,9.350000381469728,15.460000038146973,452.239990234375,500.0,500.0,500.0,500.0,500.0,498.3500061035156,500.0,500.0,500.0,500.0,499.5199890136719,422.75,486.05999755859375,8.279999732971191,417.0499877929687,39.16999816894531,500.0,16.399999618530273,500.0,463.739990234375,10.1899995803833,500.0,294.4700012207031,8.279999732971191,8.350000381469727,8.399999618530273,499.7000122070313,8.359999656677246,76.76000213623047,65.2300033569336,13.899999618530272,30.989999771118164,8.350000381469727,8.539999961853027,16.549999237060547,10.289999961853027,486.3200073242187,388.5400085449219,500.0,500.0,69.94000244140625,13.529999732971191,401.4700012207031,489.6700134277344,401.25,96.6999969482422,9.050000190734863,14.619999885559082,13.470000267028809,174.8300018310547,20.219999313354492,49.650001525878906,39.619998931884766,11.979999542236328,65.80000305175781,491.5,15.31999969482422,8.350000381469727,9.720000267028809,14.15999984741211,175.97000122070312,9.1899995803833,16.959999084472656,11.520000457763672,8.350000381469727,14.529999732971191,33.11000061035156,8.579999923706055,15.460000038146973,490.9100036621094
220,500.0,165.52999877929688,500.0,500.0,500.0,500.0,500.0,500.0,500.0,143.63999938964844,128.0500030517578,9.470000267028809,31.600000381469727,127.13999938964844,500.0,10.329999923706056,42.97999954223633,121.45999908447266,500.0,13.710000038146973,65.33999633789062,8.319999694824219,367.44000244140625,9.75,102.31999969482422,8.760000228881836,8.5600004196167,17.040000915527344,11.56999969482422,8.34000015258789,14.520000457763672,8.520000457763672,9.4399995803833,15.449999809265137,453.8599853515625,500.0,500.0,500.0,500.0,500.0,498.3500061035156,500.0,500.0,500.0,500.0,499.5199890136719,422.0700073242187,489.7699890136719,8.3100004196167,415.6799926757813,40.04999923706055,500.0,16.190000534057617,500.0,467.9599914550781,10.020000457763672,500.0,284.7900085449219,8.3100004196167,8.359999656677246,8.430000305175781,499.7000122070313,8.369999885559082,77.45999908447266,65.06999969482422,13.850000381469728,31.1299991607666,8.359999656677246,8.569999694824219,16.56999969482422,10.270000457763672,486.3200073242187,403.4500122070313,500.0,500.0,70.86000061035156,13.470000267028809,396.6000061035156,489.6700134277344,414.19000244140625,99.73999786376952,9.0600004196167,14.720000267028809,13.4399995803833,178.36000061035156,20.15999984741211,51.15999984741211,39.56999969482422,11.859999656677246,65.19999694824219,490.7999877929687,14.949999809265137,8.359999656677246,9.75,14.199999809265137,176.39999389648438,9.130000114440918,17.040000915527344,11.56999969482422,8.359999656677246,14.520000457763672,33.06999969482422,8.59000015258789,15.449999809265137,492.3299865722656
221,500.0,166.36000061035156,500.0,500.0,500.0,500.0,500.0,500.0,500.0,143.0800018310547,128.05999755859375,9.470000267028809,31.59000015258789,127.26000213623048,500.0,10.3100004196167,43.4900016784668,122.31999969482422,500.0,13.65999984741211,64.69000244140625,8.329999923706055,369.25,9.6899995803833,103.52999877929688,8.770000457763672,8.5600004196167,17.139999389648438,11.6899995803833,8.350000381469727,14.529999732971191,8.489999771118164,9.579999923706056,15.550000190734863,455.6199951171875,500.0,500.0,500.0,500.0,500.0,498.3500061035156,500.0,500.0,500.0,500.0,499.5199890136719,421.7200012207031,489.7699890136719,8.279999732971191,412.0899963378906,41.41999816894531,500.0,16.049999237060547,500.0,470.4200134277344,9.8100004196167,500.0,277.4700012207031,8.279999732971191,8.369999885559082,8.449999809265137,499.7000122070313,8.40999984741211,77.79000091552734,64.83000183105469,13.859999656677246,31.219999313354492,8.399999618530273,8.539999961853027,16.610000610351562,10.279999732971191,491.0700073242187,413.9100036621094,500.0,500.0,71.93000030517578,13.4399995803833,392.9700012207031,480.4299926757813,427.8200073242187,105.11000061035156,9.0600004196167,14.640000343322754,13.359999656677246,177.1699981689453,20.239999771118164,52.810001373291016,39.56999969482422,11.859999656677246,64.2300033569336,490.7999877929687,14.56999969482422,8.399999618530273,9.6899995803833,14.289999961853027,176.08999633789062,8.989999771118164,17.139999389648438,11.6899995803833,8.369999885559082,14.529999732971191,33.04999923706055,8.630000114440918,15.550000190734863,491.760009765625
222,500.0,167.38999938964844,500.0,500.0,500.0,500.0,500.0,500.0,500.0,142.50999450683594,128.3800048828125,9.5,31.75,127.30999755859376,500.0,10.329999923706056,44.20000076293945,122.41999816894533,500.0,13.479999542236328,64.3499984741211,8.359999656677246,370.9299926757813,9.699999809265137,105.93000030517578,8.760000228881836,8.510000228881836,17.270000457763672,11.90999984741211,8.359999656677246,14.449999809265137,8.430000305175781,9.670000076293944,15.520000457763672,455.5299987792969,500.0,500.0,500.0,500.0,500.0,497.8200073242187,500.0,500.0,500.0,500.0,499.5199890136719,421.5899963378906,489.8299865722656,8.279999732971191,409.8699951171875,41.65999984741211,500.0,16.100000381469727,500.0,472.19000244140625,9.649999618530272,500.0,272.260009765625,8.279999732971191,8.380000114440918,8.550000190734863,499.7000122070313,8.40999984741211,78.11000061035156,64.48999786376953,13.81999969482422,31.530000686645508,8.399999618530273,8.539999961853027,16.719999313354492,10.239999771118164,491.1600036621094,425.8999938964844,500.0,500.0,73.36000061035156,13.369999885559082,388.75,471.3800048828125,443.3999938964844,106.41999816894533,9.020000457763672,14.720000267028809,13.270000457763672,175.8800048828125,20.3700008392334,54.0099983215332,39.52000045776367,11.859999656677246,63.36000061035156,491.0,14.43000030517578,8.399999618530273,9.699999809265137,14.300000190734863,175.58999633789062,8.75,17.270000457763672,11.90999984741211,8.380000114440918,14.449999809265137,33.15999984741211,8.630000114440918,15.520000457763672,491.3900146484375
223,500.0,168.42999267578125,500.0,500.0,500.0,500.0,500.0,500.0,500.0,141.80999755859375,128.13999938964844,9.489999771118164,31.799999237060547,126.4499969482422,500.0,10.270000457763672,44.970001220703125,122.4800033569336,500.0,13.4399995803833,64.27999877929688,8.34000015258789,373.5799865722656,9.710000038146973,106.75,8.819999694824219,8.510000228881836,17.18000030517578,12.010000228881836,8.369999885559082,14.4399995803833,8.430000305175781,9.720000267028809,15.5,456.9200134277344,500.0,500.0,500.0,500.0,500.0,497.8200073242187,500.0,500.0,500.0,500.0,499.5199890136719,421.2999877929687,489.8299865722656,8.270000457763672,406.5899963378906,43.0099983215332,500.0,16.040000915527344,500.0,473.6000061035156,9.630000114440918,500.0,267.3699951171875,8.270000457763672,8.390000343322754,8.600000381469727,499.7000122070313,8.380000114440918,78.4000015258789,64.20999908447266,13.84000015258789,31.579999923706055,8.369999885559082,8.529999732971191,16.709999084472656,10.229999542236328,491.1600036621094,435.19000244140625,500.0,500.0,73.19000244140625,13.390000343322754,384.4800109863281,471.3800048828125,457.239990234375,109.73999786376952,9.020000457763672,14.460000038146973,13.289999961853027,176.72000122070312,21.100000381469727,55.099998474121094,39.41999816894531,11.829999923706056,61.959999084472656,490.6000061035156,13.869999885559082,8.369999885559082,9.710000038146973,14.380000114440918,174.60000610351562,8.720000267028809,17.18000030517578,12.010000228881836,8.390000343322754,14.4399995803833,33.22999954223633,8.600000381469727,15.5,491.8800048828125
224,500.0,168.6999969482422,500.0,500.0,500.0,500.0,500.0,500.0,500.0,141.42999267578125,127.8000030517578,9.380000114440918,31.84000015258789,126.44000244140624,500.0,10.260000228881836,45.59000015258789,124.93000030517578,500.0,13.380000114440918,64.61000061035156,8.350000381469727,375.9700012207031,9.729999542236328,108.5500030517578,8.859999656677246,8.520000457763672,17.1299991607666,12.130000114440918,8.369999885559082,14.43000030517578,8.4399995803833,9.489999771118164,15.460000038146973,458.69000244140625,500.0,500.0,500.0,500.0,500.0,497.8200073242187,500.0,500.0,500.0,500.0,499.5199890136719,421.5499877929687,485.3699951171875,8.289999961853027,405.8399963378906,44.61000061035156,500.0,15.989999771118164,500.0,470.989990234375,9.630000114440918,500.0,264.3299865722656,8.289999961853027,8.390000343322754,8.65999984741211,499.7000122070313,8.380000114440918,78.48999786376953,63.900001525878906,13.850000381469728,31.950000762939453,8.369999885559082,8.550000190734863,16.719999313354492,10.1899995803833,491.1600036621094,433.489990234375,500.0,500.0,72.61000061035156,13.449999809265137,380.5899963378906,471.3800048828125,468.8699951171875,115.6500015258789,9.029999732971191,14.520000457763672,13.510000228881836,178.35000610351562,22.13999938964844,56.310001373291016,39.47999954223633,11.850000381469728,61.2599983215332,490.6000061035156,13.520000457763672,8.369999885559082,9.729999542236328,14.40999984741211,173.72000122070312,8.550000190734863,17.1299991607666,12.130000114440918,8.390000343322754,14.43000030517578,33.150001525878906,8.600000381469727,15.460000038146973,491.8800048828125
225,500.0,169.1999969482422,500.0,500.0,500.0,500.0,500.0,500.0,500.0,141.1999969482422,127.98999786376952,9.380000114440918,31.959999084472656,126.36000061035156,500.0,10.289999961853027,46.02000045776367,130.00999450683594,500.0,13.380000114440918,65.01000213623047,8.369999885559082,375.2200012207031,9.720000267028809,111.97000122070312,8.84000015258789,8.520000457763672,17.0,12.149999618530272,8.390000343322754,14.40999984741211,8.40999984741211,9.3100004196167,15.43000030517578,459.7099914550781,500.0,500.0,500.0,500.0,500.0,497.8200073242187,500.0,500.0,500.0,500.0,499.5199890136719,421.3399963378906,485.3699951171875,8.300000190734863,405.3900146484375,46.20000076293945,500.0,15.81999969482422,500.0,470.8999938964844,9.609999656677246,500.0,261.9100036621094,8.300000190734863,8.40999984741211,8.729999542236328,499.7000122070313,8.380000114440918,78.69000244140625,63.81999969482422,13.8100004196167,32.52000045776367,8.369999885559082,8.449999809265137,16.700000762939453,10.1899995803833,491.1600036621094,439.1000061035156,500.0,500.0,71.44000244140625,13.270000457763672,374.9700012207031,471.3800048828125,479.4700012207031,120.16999816894533,9.029999732971191,14.390000343322754,13.859999656677246,179.17999267578125,22.09000015258789,57.290000915527344,39.52000045776367,11.859999656677246,60.91999816894531,490.6000061035156,13.449999809265137,8.369999885559082,9.720000267028809,14.470000267028809,173.05999755859375,8.510000228881836,17.0,12.149999618530272,8.40999984741211,14.40999984741211,33.189998626708984,8.59000015258789,15.43000030517578,495.69000244140625
226,500.0,168.9199981689453,500.0,500.0,500.0,500.0,500.0,500.0,500.0,140.7899932861328,128.1199951171875,9.350000381469728,32.0099983215332,126.43000030517578,500.0,10.34000015258789,46.06999969482422,135.35000610351562,500.0,13.289999961853027,64.4800033569336,8.380000114440918,370.2999877929687,9.6899995803833,113.52999877929688,8.829999923706055,8.5,16.93000030517578,12.489999771118164,8.390000343322754,14.399999618530272,8.40999984741211,9.15999984741211,15.489999771118164,460.739990234375,500.0,500.0,500.0,500.0,500.0,497.8200073242187,500.0,500.0,500.0,500.0,499.5199890136719,421.19000244140625,489.7699890136719,8.289999961853027,405.4100036621094,49.060001373291016,500.0,15.670000076293944,500.0,470.989990234375,9.600000381469728,500.0,258.3500061035156,8.289999961853027,8.430000305175781,8.770000457763672,499.7000122070313,8.380000114440918,78.5199966430664,63.52000045776367,13.6899995803833,32.68000030517578,8.380000114440918,8.4399995803833,16.559999465942383,10.18000030517578,491.1600036621094,441.260009765625,500.0,500.0,71.04000091552734,13.229999542236328,371.1499938964844,471.3800048828125,487.2999877929687,121.5999984741211,9.100000381469728,14.260000228881836,14.380000114440918,179.10000610351562,22.3700008392334,56.43000030517578,39.43000030517578,11.920000076293944,60.2400016784668,489.8699951171875,13.25,8.380000114440918,9.6899995803833,14.43000030517578,172.27999877929688,8.520000457763672,16.93000030517578,12.489999771118164,8.40999984741211,14.399999618530272,33.25,8.59000015258789,15.489999771118164,495.5299987792969
227,500.0,170.22000122070312,500.0,500.0,500.0,500.0,500.0,500.0,500.0,140.02999877929688,128.25999450683594,9.31999969482422,32.02000045776367,126.45999908447266,500.0,10.380000114440918,46.0099983215332,137.5,500.0,13.270000457763672,64.4800033569336,8.40999984741211,365.239990234375,9.68000030517578,114.5500030517578,8.8100004196167,8.479999542236328,16.84000015258789,12.68000030517578,8.390000343322754,14.420000076293944,8.390000343322754,8.949999809265137,15.550000190734863,461.5899963378906,500.0,500.0,500.0,500.0,500.0,497.1499938964844,500.0,500.0,500.0,500.0,499.5199890136719,421.1300048828125,494.6199951171875,8.279999732971191,407.4500122070313,50.93000030517578,500.0,15.850000381469728,500.0,470.5799865722656,9.56999969482422,500.0,255.05999755859375,8.279999732971191,8.449999809265137,8.8100004196167,499.7000122070313,8.380000114440918,78.36000061035156,63.2599983215332,13.550000190734863,32.779998779296875,8.380000114440918,8.430000305175781,16.549999237060547,10.149999618530272,493.8500061035156,445.1700134277344,500.0,500.0,71.70999908447266,13.170000076293944,366.5700073242187,471.3800048828125,492.1400146484375,125.7300033569336,9.119999885559082,14.15999984741211,14.489999771118164,178.69000244140625,22.040000915527344,56.63999938964844,39.189998626708984,11.949999809265137,59.47999954223633,489.8699951171875,13.140000343322754,8.380000114440918,9.68000030517578,14.460000038146973,171.88999938964844,8.5,16.84000015258789,12.68000030517578,8.40999984741211,14.420000076293944,33.34000015258789,8.59000015258789,15.550000190734863,495.5299987792969
228,500.0,171.27000427246094,500.0,500.0,500.0,500.0,500.0,500.0,500.0,139.4600067138672,128.24000549316406,9.3100004196167,32.13999938964844,126.45999908447266,500.0,10.359999656677246,46.34000015258789,138.6199951171875,500.0,13.279999732971191,66.43000030517578,8.4399995803833,359.2099914550781,9.699999809265137,118.2699966430664,8.84000015258789,8.449999809265137,16.760000228881836,12.68000030517578,8.420000076293945,14.390000343322754,8.359999656677246,8.84000015258789,15.539999961853027,462.4200134277344,500.0,500.0,500.0,500.0,500.0,497.1499938964844,500.0,500.0,500.0,500.0,499.5199890136719,420.69000244140625,494.6199951171875,8.270000457763672,408.69000244140625,53.56999969482422,500.0,15.829999923706056,500.0,470.5799865722656,9.600000381469728,500.0,252.9499969482422,8.270000457763672,8.479999542236328,8.789999961853027,499.7000122070313,8.380000114440918,78.2300033569336,63.06999969482422,13.289999961853027,32.709999084472656,8.359999656677246,8.420000076293945,16.459999084472656,10.15999984741211,498.2699890136719,450.5,500.0,500.0,71.1500015258789,13.149999618530272,362.2300109863281,471.3800048828125,496.19000244140625,129.77000427246094,9.119999885559082,14.130000114440918,14.68000030517578,178.94000244140625,22.290000915527344,56.97999954223633,39.08000183105469,11.979999542236328,59.31999969482422,491.489990234375,12.960000038146973,8.359999656677246,9.699999809265137,14.449999809265137,171.3300018310547,8.479999542236328,16.760000228881836,12.68000030517578,8.449999809265137,14.390000343322754,33.290000915527344,8.569999694824219,15.539999961853027,495.4800109863281
229,500.0,170.57000732421875,500.0,500.0,500.0,500.0,500.0,500.0,500.0,138.75,128.19000244140625,9.279999732971191,32.220001220703125,126.61000061035156,500.0,10.359999656677246,46.91999816894531,140.07000732421875,500.0,13.010000228881836,67.95999908447266,8.449999809265137,357.29998779296875,9.65999984741211,122.97000122070312,8.850000381469727,8.460000038146973,16.8799991607666,12.68000030517578,8.399999618530273,14.40999984741211,8.329999923706055,8.859999656677246,15.550000190734863,464.8699951171875,500.0,500.0,500.0,500.0,500.0,497.1499938964844,500.0,500.0,500.0,500.0,500.0,420.3800048828125,494.6199951171875,8.25,408.7000122070313,54.40999984741211,500.0,15.68000030517578,500.0,467.1400146484375,9.59000015258789,500.0,251.8500061035156,8.25,8.460000038146973,8.789999961853027,499.7000122070313,8.390000343322754,77.94000244140625,63.27000045776367,13.25,33.369998931884766,8.369999885559082,8.369999885559082,16.520000457763672,10.119999885559082,498.2699890136719,449.7699890136719,500.0,500.0,67.37000274658203,13.170000076293944,358.55999755859375,471.3800048828125,498.5400085449219,135.67999267578125,9.09000015258789,14.130000114440918,14.789999961853027,179.0,22.649999618530273,57.380001068115234,38.97999954223633,12.079999923706056,59.349998474121094,491.9100036621094,13.210000038146973,8.369999885559082,9.65999984741211,14.5600004196167,170.91000366210938,8.449999809265137,16.8799991607666,12.68000030517578,8.420000076293945,14.40999984741211,32.959999084472656,8.579999923706055,15.550000190734863,495.4800109863281
230,500.0,170.50999450683594,500.0,500.0,500.0,500.0,500.0,500.0,500.0,138.41000366210938,128.10000610351562,9.1899995803833,32.189998626708984,126.8000030517578,500.0,10.350000381469728,47.18000030517578,141.25,500.0,13.029999732971191,69.12000274658203,8.449999809265137,359.7099914550781,9.649999618530272,124.52999877929688,8.84000015258789,8.510000228881836,16.989999771118164,12.390000343322754,8.430000305175781,14.399999618530272,8.34000015258789,8.84000015258789,15.5,466.0,500.0,500.0,500.0,500.0,500.0,497.1499938964844,500.0,500.0,500.0,500.0,500.0,419.9200134277344,494.6600036621094,8.229999542236328,408.5700073242187,55.119998931884766,500.0,15.630000114440918,500.0,467.5899963378906,9.579999923706056,500.0,251.8800048828125,8.229999542236328,8.489999771118164,8.779999732971191,499.7000122070313,8.390000343322754,78.08999633789062,63.279998779296875,13.210000038146973,33.47999954223633,8.369999885559082,8.3100004196167,16.579999923706055,10.109999656677246,496.3999938964844,447.6300048828125,500.0,500.0,65.87000274658203,13.199999809265137,356.8900146484375,471.3800048828125,498.5400085449219,137.89999389648438,8.649999618530273,14.31999969482422,14.850000381469728,179.08999633789062,22.799999237060547,57.4900016784668,38.77000045776367,12.149999618530272,59.41999816894531,491.7300109863281,13.25,8.369999885559082,9.649999618530272,14.649999618530272,170.3000030517578,8.460000038146973,16.989999771118164,12.390000343322754,8.449999809265137,14.399999618530272,33.18000030517578,8.579999923706055,15.5,494.8699951171875
231,500.0,174.57000732421875,500.0,500.0,500.0,500.0,500.0,500.0,500.0,138.1300048828125,128.0500030517578,9.06999969482422,32.189998626708984,126.86000061035156,500.0,10.359999656677246,47.54999923706055,144.55999755859375,500.0,13.0,69.95999908447266,8.470000267028809,355.2099914550781,9.670000076293944,125.95999908447266,8.859999656677246,8.510000228881836,17.1299991607666,12.369999885559082,8.460000038146973,14.34000015258789,8.329999923706055,8.890000343322754,15.449999809265137,467.760009765625,500.0,500.0,500.0,500.0,500.0,497.1499938964844,500.0,500.0,500.0,500.0,500.0,418.8399963378906,494.6600036621094,8.25,408.3699951171875,56.83000183105469,500.0,15.460000038146973,500.0,469.4299926757813,9.65999984741211,500.0,251.16000366210935,8.25,8.520000457763672,8.789999961853027,499.7000122070313,8.4399995803833,78.26000213623047,63.65999984741211,13.199999809265137,33.15999984741211,8.420000076293945,8.270000457763672,16.489999771118164,10.359999656677246,496.3999938964844,444.1199951171875,500.0,500.0,63.34000015258789,13.1899995803833,359.0,476.1400146484375,500.0,142.1699981689453,8.550000190734863,14.390000343322754,14.869999885559082,179.22999572753906,23.34000015258789,57.709999084472656,38.689998626708984,12.170000076293944,58.86000061035156,491.9299926757813,13.300000190734863,8.420000076293945,9.670000076293944,14.630000114440918,170.02000427246094,8.449999809265137,17.1299991607666,12.369999885559082,8.479999542236328,14.34000015258789,33.09000015258789,8.630000114440918,15.449999809265137,494.1799926757813
